Ecuador,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.55,0.48,0.27,0.18,0.35,0.17
Ecuador,Pigmeat,Protein supply quantity (g/capita/day),1.74,1.32,1.76,1.98,2.96,3.69
Ecuador,Poultry Meat,Protein supply quantity (g/capita/day),0.32,0.54,0.98,2.34,5.09,6.98
Ecuador,Meat,Protein supply quantity (g/capita/day),5.99,5.94,6.8,9.04,14.3,17.85
Ecuador,Offals,Protein supply quantity (g/capita/day),0.92,0.93,0.99,1.31,1.6,1.8
Egypt,Bovine Meat,Protein supply quantity (g/capita/day),2.18,2.25,2.8,3.02,2.95,4.93
Egypt,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.52,0.54,0.5,0.51,0.46,0.64
Egypt,Pigmeat,Protein supply quantity (g/capita/day),0.01,0.01,0.02,0.01,0.01,0.0
Egypt,Poultry Meat,Protein supply quantity (g/capita/day),0.82,0.79,1.63,1.7,3.16,4.04
Egypt,Meat,Protein supply quantity (g/capita/day),3.93,3.91,5.36,5.96,7.39,10.25
Egypt,Offals,Protein supply quantity (g/capita/day),0.54,0.54,0.67,0.8,0.79,0.93
El Salvador,Bovine Meat,Protein supply quantity (g/capita/day),3.01,2.4,2.11,1.97,3.34,3.18
El Salvador,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.01,0.01,0.01,0.01,0.01,0.01
El Salvador,Pigmeat,Protein supply quantity (g/capita/day),1.09,0.76,0.76,0.55,0.53,0.66
El Salvador,Poultry Meat,Protein supply quantity (g/capita/day),0.29,0.33,1.0,1.94,3.91,5.44
El Salvador,Meat,Protein supply quantity (g/capita/day),4.41,3.5,3.88,4.48,7.81,9.29
El Salvador,Offals,Protein supply quantity (g/capita/day),0.74,0.56,0.5,0.44,0.59,0.46
Fiji,Bovine Meat,Protein supply quantity (g/capita/day),2.96,4.24,5.84,6.24,4.46,3.79
Fiji,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.08,1.29,2.32,4.99,4.46,1.94
Fiji,Pigmeat,Protein supply quantity (g/capita/day),0.5,0.88,1.08,1.28,1.41,1.4
Fiji,Poultry Meat,Protein supply quantity (g/capita/day),0.15,0.71,1.59,2.68,4.12,8.27
Fiji,Meat,Protein supply quantity (g/capita/day),5.04,7.33,11.25,15.18,14.5,15.45
Fiji,Offals,Protein supply quantity (g/capita/day),0.59,0.91,1.12,1.29,2.09,1.57
Finland,Bovine Meat,Protein supply quantity (g/capita/day),7.31,8.73,8.96,8.33,7.52,7.88
Finland,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.17,0.12,0.06,0.09,0.09,0.19
Finland,Pigmeat,Protein supply quantity (g/capita/day),3.62,5.84,7.56,8.41,8.14,9.03
Finland,Poultry Meat,Protein supply quantity (g/capita/day),0.59,0.73,1.42,3.2,6.41,7.5
Finland,Meat,Protein supply quantity (g/capita/day),12.21,15.92,18.26,20.49,22.56,25.56
Finland,Offals,Protein supply quantity (g/capita/day),1.48,2.27,2.56,1.85,0.77,0.74
France,Bovine Meat,Protein supply quantity (g/capita/day),11.28,11.73,12.47,13.6,10.85,10.01
France,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.79,1.05,1.44,1.52,1.19,1.14
France,Pigmeat,Protein supply quantity (g/capita/day),6.64,8.1,9.11,8.73,9.68,8.77
France,Poultry Meat,Protein supply quantity (g/capita/day),4.38,4.78,6.64,8.66,10.82,9.01
France,Meat,Protein supply quantity (g/capita/day),27.27,30.8,34.46,35.51,35.2,30.59
France,Offals,Protein supply quantity (g/capita/day),3.65,4.54,5.48,5.07,4.55,3.17
French Polynesia,Bovine Meat,Protein supply quantity (g/capita/day),6.9,8.96,4.13,13.71,13.85,13.72
French Polynesia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.34,0.24,1.39,2.14,1.98,1.23
French Polynesia,Pigmeat,Protein supply quantity (g/capita/day),2.47,2.43,2.27,3.72,3.8,4.19
French Polynesia,Poultry Meat,Protein supply quantity (g/capita/day),0.85,4.28,6.22,9.89,14.29,16.43
French Polynesia,Meat,Protein supply quantity (g/capita/day),10.55,16.27,19.56,31.75,35.65,37.22
French Polynesia,Offals,Protein supply quantity (g/capita/day),2.5,1.39,1.28,1.45,2.0,2.0
Gabon,Bovine Meat,Protein supply quantity (g/capita/day),3.63,3.72,6.77,8.02,3.98,2.28
Gabon,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.2,0.2,0.55,0.62,0.46,0.53
Gabon,Pigmeat,Protein supply quantity (g/capita/day),0.78,0.87,1.01,1.59,2.21,1.9
Gabon,Poultry Meat,Protein supply quantity (g/capita/day),0.17,0.28,2.75,3.35,4.73,11.84
Gabon,Meat,Protein supply quantity (g/capita/day),20.51,21.84,24.34,23.81,20.32,25.69
Gabon,Offals,Protein supply quantity (g/capita/day),0.22,0.25,2.31,1.35,2.43,2.24
Gambia,Bovine Meat,Protein supply quantity (g/capita/day),2.33,3.3,2.28,3.12,1.0,0.91
Gambia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.79,0.65,0.64,0.4,0.32,0.36
Gambia,Pigmeat,Protein supply quantity (g/capita/day),0.09,0.17,0.18,0.18,0.09,0.1
Gambia,Poultry Meat,Protein supply quantity (g/capita/day),0.18,0.22,0.23,0.33,0.47,1.5
Gambia,Meat,Protein supply quantity (g/capita/day),4.18,5.15,4.12,4.53,2.45,3.24
Gambia,Offals,Protein supply quantity (g/capita/day),0.75,0.95,0.66,0.42,0.32,0.31
Germany,Bovine Meat,Protein supply quantity (g/capita/day),7.06,8.25,8.14,7.47,3.76,4.78
Germany,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.26,0.14,0.28,0.3,0.32,0.3
Germany,Pigmeat,Protein supply quantity (g/capita/day),10.69,13.8,17.26,14.71,14.1,14.72
Germany,Poultry Meat,Protein supply quantity (g/capita/day),1.97,3.14,3.83,4.61,5.75,7.37
Germany,Meat,Protein supply quantity (g/capita/day),20.42,25.94,30.1,27.51,26.93,28.44
Germany,Offals,Protein supply quantity (g/capita/day),1.95,2.2,2.72,2.71,1.43,0.49
Ghana,Bovine Meat,Protein supply quantity (g/capita/day),1.86,1.3,0.66,1.28,0.53,0.49
Ghana,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.45,0.41,0.36,0.29,0.42,0.7
Ghana,Pigmeat,Protein supply quantity (g/capita/day),0.33,0.26,0.27,0.28,0.2,0.34
Ghana,Poultry Meat,Protein supply quantity (g/capita/day),0.25,0.32,0.25,0.39,0.53,2.49
Ghana,Meat,Protein supply quantity (g/capita/day),4.72,4.26,4.76,5.21,4.22,6.32
Ghana,Offals,Protein supply quantity (g/capita/day),0.47,0.38,0.24,0.25,0.23,0.73
Greece,Bovine Meat,Protein supply quantity (g/capita/day),1.87,5.68,5.66,7.25,8.06,6.39
Greece,Mutton & Goat Meat,Protein supply quantity (g/capita/day),3.37,6.21,4.8,5.38,4.61,4.98
Greece,Pigmeat,Protein supply quantity (g/capita/day),1.06,1.84,4.27,4.58,8.55,7.62
Greece,Poultry Meat,Protein supply quantity (g/capita/day),0.6,3.79,5.6,6.39,6.64,5.49
Greece,Meat,Protein supply quantity (g/capita/day),7.28,17.96,20.86,24.11,28.67,25.35
Greece,Offals,Protein supply quantity (g/capita/day),1.03,1.5,1.66,1.85,1.36,1.22
Grenada,Bovine Meat,Protein supply quantity (g/capita/day),1.69,2.62,3.13,2.83,2.2,2.4
Grenada,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.09,0.26,0.3,0.43,0.59,0.57
Grenada,Pigmeat,Protein supply quantity (g/capita/day),0.75,1.72,1.35,2.37,2.74,3.18
Grenada,Poultry Meat,Protein supply quantity (g/capita/day),0.87,2.74,6.74,7.05,9.02,13.86
Grenada,Meat,Protein supply quantity (g/capita/day),4.28,9.53,12.58,15.15,15.36,20.59
Grenada,Offals,Protein supply quantity (g/capita/day),0.24,0.32,0.21,0.23,0.43,0.76
Guatemala,Bovine Meat,Protein supply quantity (g/capita/day),3.68,2.92,0.79,1.25,2.65,2.44
Guatemala,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.31,0.21,0.1,0.11,0.05,0.09
Guatemala,Pigmeat,Protein supply quantity (g/capita/day),0.72,0.63,0.64,0.65,1.04,1.34
Guatemala,Poultry Meat,Protein supply quantity (g/capita/day),0.32,0.45,1.51,2.18,3.84,4.94
Guatemala,Meat,Protein supply quantity (g/capita/day),5.12,4.3,3.13,4.29,7.74,8.93
Guatemala,Offals,Protein supply quantity (g/capita/day),0.64,0.72,0.54,0.43,0.48,0.5
Guinea,Bovine Meat,Protein supply quantity (g/capita/day),1.12,1.03,1.08,1.17,1.55,2.37
Guinea,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.19,0.18,0.21,0.23,0.36,0.57
Guinea,Pigmeat,Protein supply quantity (g/capita/day),0.04,0.07,0.13,0.05,0.06,0.05
Guinea,Poultry Meat,Protein supply quantity (g/capita/day),0.08,0.08,0.13,0.15,0.19,0.59
Guinea,Meat,Protein supply quantity (g/capita/day),1.84,1.75,1.98,1.93,2.48,3.85
Guinea,Offals,Protein supply quantity (g/capita/day),0.29,0.27,0.3,0.29,0.41,0.7
Guinea-Bissau,Bovine Meat,Protein supply quantity (g/capita/day),1.17,1.21,1.14,1.53,1.63,1.61
Guinea-Bissau,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.37,0.35,0.45,0.45,0.48,0.57
Guinea-Bissau,Pigmeat,Protein supply quantity (g/capita/day),2.55,2.59,3.1,2.74,2.64,2.95
Guinea-Bissau,Poultry Meat,Protein supply quantity (g/capita/day),0.08,0.19,0.14,0.25,0.49,0.69
Guinea-Bissau,Meat,Protein supply quantity (g/capita/day),4.16,4.35,4.83,4.97,5.24,5.83
Guinea-Bissau,Offals,Protein supply quantity (g/capita/day),0.56,0.53,0.61,0.64,0.65,0.74
Guyana,Bovine Meat,Protein supply quantity (g/capita/day),3.79,3.75,1.02,1.59,1.18,1.17
Guyana,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.21,0.29,0.34,0.42,0.41,0.41
Guyana,Pigmeat,Protein supply quantity (g/capita/day),0.65,0.78,0.6,0.42,0.47,0.36
Guyana,Poultry Meat,Protein supply quantity (g/capita/day),1.02,2.88,4.22,1.98,8.13,11.42
Guyana,Meat,Protein supply quantity (g/capita/day),5.96,7.93,6.19,4.41,10.19,13.43
Guyana,Offals,Protein supply quantity (g/capita/day),0.55,0.67,0.4,0.47,0.37,0.33
Haiti,Bovine Meat,Protein supply quantity (g/capita/day),1.31,1.47,1.7,1.31,1.77,1.79
Haiti,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.44,0.44,0.32,0.3,0.41,0.31
Haiti,Pigmeat,Protein supply quantity (g/capita/day),1.37,1.66,0.84,0.7,1.32,1.3
Haiti,Poultry Meat,Protein supply quantity (g/capita/day),0.19,0.22,0.33,0.27,0.86,2.26
Haiti,Meat,Protein supply quantity (g/capita/day),3.74,4.36,3.9,3.1,4.85,6.16
Haiti,Offals,Protein supply quantity (g/capita/day),0.39,0.45,0.42,0.44,0.88,0.74
Honduras,Bovine Meat,Protein supply quantity (g/capita/day),3.14,3.04,3.7,2.38,3.86,3.36
Honduras,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.04,0.02,0.02,0.02,0.02,0.01
Honduras,Pigmeat,Protein supply quantity (g/capita/day),1.13,1.14,1.03,0.8,0.93,1.59
Honduras,Poultry Meat,Protein supply quantity (g/capita/day),0.39,0.57,0.82,1.98,3.75,6.83
Honduras,Meat,Protein supply quantity (g/capita/day),4.71,4.77,5.57,5.17,8.63,11.8
Honduras,Offals,Protein supply quantity (g/capita/day),0.7,0.96,1.11,0.68,0.64,0.51
Hungary,Bovine Meat,Protein supply quantity (g/capita/day),6.27,6.26,6.04,5.13,2.92,1.83
Hungary,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.32,0.15,0.16,0.15,0.06,0.05
Hungary,Pigmeat,Protein supply quantity (g/capita/day),10.7,13.52,17.44,16.08,10.54,11.31
Hungary,Poultry Meat,Protein supply quantity (g/capita/day),3.56,5.02,7.01,7.71,13.61,9.7
Hungary,Meat,Protein supply quantity (g/capita/day),21.35,25.38,31.19,29.23,27.65,23.38
Hungary,Offals,Protein supply quantity (g/capita/day),1.28,1.5,1.6,1.63,1.47,0.56
Iceland,Bovine Meat,Protein supply quantity (g/capita/day),3.75,3.27,4.22,4.71,5.2,5.22
Iceland,Mutton & Goat Meat,Protein supply quantity (g/capita/day),20.75,15.56,17.17,9.56,8.59,7.34
Iceland,Pigmeat,Protein supply quantity (g/capita/day),0.37,0.5,1.27,2.65,4.91,5.28
Iceland,Poultry Meat,Protein supply quantity (g/capita/day),0.57,0.65,1.35,2.46,5.52,9.94
Iceland,Meat,Protein supply quantity (g/capita/day),30.12,23.27,27.73,24.59,29.5,32.12
Iceland,Offals,Protein supply quantity (g/capita/day),4.71,3.55,4.04,3.65,3.14,2.25
India,Bovine Meat,Protein supply quantity (g/capita/day),0.83,0.84,0.85,0.84,0.68,0.45
India,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.31,0.26,0.26,0.27,0.26,0.24
India,Pigmeat,Protein supply quantity (g/capita/day),0.1,0.1,0.12,0.14,0.13,0.09
India,Poultry Meat,Protein supply quantity (g/capita/day),0.06,0.05,0.06,0.2,0.3,0.62
India,Meat,Protein supply quantity (g/capita/day),1.34,1.32,1.35,1.52,1.44,1.47
India,Offals,Protein supply quantity (g/capita/day),0.25,0.25,0.25,0.24,0.22,0.2
Indonesia,Bovine Meat,Protein supply quantity (g/capita/day),0.61,0.62,0.66,0.63,0.7,0.92
Indonesia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.15,0.13,0.15,0.2,0.17,0.18
Indonesia,Pigmeat,Protein supply quantity (g/capita/day),0.31,0.39,0.42,0.96,0.6,0.9
Indonesia,Poultry Meat,Protein supply quantity (g/capita/day),0.2,0.2,0.42,1.08,1.46,2.34
Indonesia,Meat,Protein supply quantity (g/capita/day),1.27,1.34,1.66,2.88,2.93,4.35
Indonesia,Offals,Protein supply quantity (g/capita/day),0.3,0.3,0.35,0.57,0.63,0.91
Iran (Islamic Republic of),Bovine Meat,Protein supply quantity (g/capita/day),1.62,1.6,2.29,2.09,2.01,2.38
Iran (Islamic Republic of),Mutton & Goat Meat,Protein supply quantity (g/capita/day),2.99,2.57,3.38,2.75,2.56,1.38
Iran (Islamic Republic of),Pigmeat,Protein supply quantity (g/capita/day),0.02,0.01,0.0,0.0,0.0,0.0
Iran (Islamic Republic of),Poultry Meat,Protein supply quantity (g/capita/day),0.67,1.24,2.51,2.67,4.73,9.24
Iran (Islamic Republic of),Meat,Protein supply quantity (g/capita/day),5.6,5.68,8.37,7.73,9.46,13.12
Iran (Islamic Republic of),Offals,Protein supply quantity (g/capita/day),1.08,0.96,0.96,0.98,1.03,0.66
Iraq,Bovine Meat,Protein supply quantity (g/capita/day),1.96,1.7,2.14,1.11,0.79,0.99
Iraq,Mutton & Goat Meat,Protein supply quantity (g/capita/day),2.43,1.67,1.75,0.47,0.38,0.68
Iraq,Pigmeat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.0,0.0,0.0
Iraq,Poultry Meat,Protein supply quantity (g/capita/day),0.19,0.72,3.64,0.38,1.21,5.14
Iraq,Meat,Protein supply quantity (g/capita/day),4.84,4.31,7.6,1.97,2.38,6.82
Iraq,Offals,Protein supply quantity (g/capita/day),1.08,0.86,0.62,0.26,0.26,0.19
Ireland,Bovine Meat,Protein supply quantity (g/capita/day),6.5,8.84,10.95,9.39,9.79,9.18
Ireland,Mutton & Goat Meat,Protein supply quantity (g/capita/day),3.61,3.79,2.75,3.13,1.08,0.96
Ireland,Pigmeat,Protein supply quantity (g/capita/day),6.14,7.98,8.09,9.17,9.97,8.0
Ireland,Poultry Meat,Protein supply quantity (g/capita/day),2.05,4.52,6.22,10.36,11.52,8.92
Ireland,Meat,Protein supply quantity (g/capita/day),18.94,25.21,28.11,32.12,33.95,27.33
Ireland,Offals,Protein supply quantity (g/capita/day),5.55,6.8,5.15,6.57,6.64,2.54
Israel,Bovine Meat,Protein supply quantity (g/capita/day),3.2,7.93,6.15,7.09,8.59,11.18
Israel,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.41,0.48,0.37,0.46,0.54,0.77
Israel,Pigmeat,Protein supply quantity (g/capita/day),0.46,0.47,0.64,0.53,0.68,0.65
Israel,Poultry Meat,Protein supply quantity (g/capita/day),7.97,12.59,15.47,17.3,28.61,27.56
Israel,Meat,Protein supply quantity (g/capita/day),12.1,21.5,22.64,25.39,38.42,40.17
Israel,Offals,Protein supply quantity (g/capita/day),1.66,2.53,2.72,2.6,3.34,3.8
Italy,Bovine Meat,Protein supply quantity (g/capita/day),6.08,10.68,10.55,11.25,9.75,8.7
Italy,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.28,0.38,0.48,0.61,0.53,0.4
Italy,Pigmeat,Protein supply quantity (g/capita/day),1.96,3.7,6.62,8.81,10.4,10.48
Italy,Poultry Meat,Protein supply quantity (g/capita/day),2.19,5.0,7.48,8.07,7.58,7.49
Italy,Meat,Protein supply quantity (g/capita/day),11.43,21.17,27.32,31.21,31.17,29.66
Italy,Offals,Protein supply quantity (g/capita/day),1.01,1.52,1.72,1.91,1.84,1.3
Jamaica,Bovine Meat,Protein supply quantity (g/capita/day),4.0,3.99,3.41,3.39,2.65,2.47
Jamaica,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.83,0.91,0.18,0.27,0.61,0.61
Jamaica,Pigmeat,Protein supply quantity (g/capita/day),0.85,0.8,0.79,0.4,0.68,0.84
Jamaica,Poultry Meat,Protein supply quantity (g/capita/day),0.72,4.28,7.4,9.7,13.12,15.44
Jamaica,Meat,Protein supply quantity (g/capita/day),6.65,10.56,11.86,13.85,17.07,19.37
Jamaica,Offals,Protein supply quantity (g/capita/day),1.31,2.06,1.4,1.86,1.96,1.7
Japan,Bovine Meat,Protein supply quantity (g/capita/day),0.59,1.24,2.07,3.29,4.11,3.53
Japan,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.09,0.41,0.25,0.17,0.07,0.05
Japan,Pigmeat,Protein supply quantity (g/capita/day),0.55,2.1,3.57,4.34,4.9,5.56
Japan,Poultry Meat,Protein supply quantity (g/capita/day),0.47,1.78,3.46,4.67,5.47,6.81
Japan,Meat,Protein supply quantity (g/capita/day),2.86,6.4,9.77,12.62,14.64,16.0
Japan,Offals,Protein supply quantity (g/capita/day),0.28,0.8,1.45,1.68,1.45,1.27
Jordan,Bovine Meat,Protein supply quantity (g/capita/day),0.28,0.31,2.26,1.22,2.87,2.82
Jordan,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.59,2.33,3.28,3.04,1.96,1.85
Jordan,Pigmeat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.0,0.0,0.01
Jordan,Poultry Meat,Protein supply quantity (g/capita/day),0.22,2.23,4.55,8.51,8.83,12.06
Jordan,Meat,Protein supply quantity (g/capita/day),2.27,5.06,10.85,12.83,13.7,16.78
Jordan,Offals,Protein supply quantity (g/capita/day),0.38,0.55,0.33,0.39,0.37,0.4
Kenya,Bovine Meat,Protein supply quantity (g/capita/day),5.07,4.46,3.95,4.07,3.55,4.39
Kenya,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.43,0.86,0.85,0.97,0.94,0.81
Kenya,Pigmeat,Protein supply quantity (g/capita/day),0.07,0.03,0.05,0.07,0.1,0.06
Kenya,Poultry Meat,Protein supply quantity (g/capita/day),0.29,0.52,0.68,0.25,0.3,0.2
Kenya,Meat,Protein supply quantity (g/capita/day),7.58,6.5,6.06,5.89,5.35,6.35
Kenya,Offals,Protein supply quantity (g/capita/day),1.64,1.24,1.17,1.21,0.98,0.86
Kiribati,Bovine Meat,Protein supply quantity (g/capita/day),0.97,3.71,3.23,3.12,2.71,3.29
Kiribati,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.0,0.0,0.05,0.04,0.13,0.0
Kiribati,Pigmeat,Protein supply quantity (g/capita/day),4.43,3.41,2.84,2.32,3.07,2.68
Kiribati,Poultry Meat,Protein supply quantity (g/capita/day),0.97,0.97,1.37,1.94,5.45,5.51
Kiribati,Meat,Protein supply quantity (g/capita/day),6.37,8.1,7.58,7.69,11.94,11.48
Kiribati,Offals,Protein supply quantity (g/capita/day),0.56,0.43,0.34,0.27,0.49,0.39
Kuwait,Bovine Meat,Protein supply quantity (g/capita/day),1.63,1.2,3.83,0.74,2.62,3.6
Kuwait,Mutton & Goat Meat,Protein supply quantity (g/capita/day),10.04,7.03,7.84,1.52,6.67,4.96
Kuwait,Poultry Meat,Protein supply quantity (g/capita/day),3.66,3.9,8.56,3.06,19.63,22.46
Kuwait,Meat,Protein supply quantity (g/capita/day),17.35,12.99,20.81,5.6,29.1,31.33
Kuwait,Offals,Protein supply quantity (g/capita/day),3.54,1.51,3.25,0.51,2.04,1.7
Lao People's Democratic Republic,Bovine Meat,Protein supply quantity (g/capita/day),0.92,1.15,1.03,1.42,2.16,2.49
Lao People's Democratic Republic,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.01,0.01,0.01,0.03,0.04,0.11
Lao People's Democratic Republic,Pigmeat,Protein supply quantity (g/capita/day),1.26,1.28,1.65,1.52,1.75,2.64
Lao People's Democratic Republic,Poultry Meat,Protein supply quantity (g/capita/day),0.69,1.02,0.48,0.56,0.78,1.24
Lao People's Democratic Republic,Meat,Protein supply quantity (g/capita/day),2.89,3.46,3.17,3.53,4.74,6.48
Lao People's Democratic Republic,Offals,Protein supply quantity (g/capita/day),0.44,0.48,0.55,0.61,0.66,0.83
Lebanon,Bovine Meat,Protein supply quantity (g/capita/day),2.93,3.81,4.79,3.46,5.67,6.82
Lebanon,Mutton & Goat Meat,Protein supply quantity (g/capita/day),3.96,3.19,2.07,1.42,2.18,1.1
Lebanon,Pigmeat,Protein supply quantity (g/capita/day),0.13,0.18,0.26,0.69,0.8,0.5
Lebanon,Poultry Meat,Protein supply quantity (g/capita/day),1.26,2.94,7.15,7.73,9.2,7.75
Lebanon,Meat,Protein supply quantity (g/capita/day),8.28,10.13,14.49,13.3,17.86,16.18
Lebanon,Offals,Protein supply quantity (g/capita/day),1.27,1.09,0.82,0.56,1.09,0.74
Lesotho,Bovine Meat,Protein supply quantity (g/capita/day),3.82,3.19,3.22,2.58,2.17,2.45
Lesotho,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.47,1.66,1.72,1.61,1.3,1.46
Lesotho,Pigmeat,Protein supply quantity (g/capita/day),0.6,0.62,0.53,0.41,0.66,0.8
Lesotho,Poultry Meat,Protein supply quantity (g/capita/day),0.18,0.23,0.19,1.09,1.18,1.75
Lesotho,Meat,Protein supply quantity (g/capita/day),7.6,7.19,6.95,7.38,6.87,8.85
Lesotho,Offals,Protein supply quantity (g/capita/day),1.14,1.05,1.06,0.89,0.85,0.84
Liberia,Bovine Meat,Protein supply quantity (g/capita/day),1.22,1.29,0.58,0.39,0.3,0.28
Liberia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.21,0.24,0.22,0.24,0.16,0.18
Liberia,Pigmeat,Protein supply quantity (g/capita/day),0.59,0.62,0.66,0.67,0.55,1.11
Liberia,Poultry Meat,Protein supply quantity (g/capita/day),0.35,0.42,0.52,0.93,0.96,2.65
Liberia,Meat,Protein supply quantity (g/capita/day),5.41,4.81,5.96,3.91,3.34,5.41
Liberia,Offals,Protein supply quantity (g/capita/day),0.24,0.27,0.17,0.17,0.25,0.28
Madagascar,Bovine Meat,Protein supply quantity (g/capita/day),7.27,5.19,6.0,4.88,2.97,3.11
Madagascar,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.24,0.42,0.49,0.31,0.21,0.24
Madagascar,Pigmeat,Protein supply quantity (g/capita/day),0.92,1.11,1.24,1.46,0.37,0.84
Madagascar,Poultry Meat,Protein supply quantity (g/capita/day),1.59,1.86,1.3,1.2,1.39,1.14
Madagascar,Meat,Protein supply quantity (g/capita/day),10.21,8.73,9.16,8.0,5.09,5.51
Madagascar,Offals,Protein supply quantity (g/capita/day),2.13,1.8,1.79,1.45,0.93,0.97
Malawi,Bovine Meat,Protein supply quantity (g/capita/day),0.47,0.67,1.05,0.71,0.67,0.88
Malawi,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.25,0.23,0.19,0.15,0.39,0.79
Malawi,Pigmeat,Protein supply quantity (g/capita/day),0.33,0.37,0.37,0.33,0.49,0.82
Malawi,Poultry Meat,Protein supply quantity (g/capita/day),0.21,0.42,0.48,0.45,0.47,0.49
Malawi,Meat,Protein supply quantity (g/capita/day),1.26,1.7,2.09,1.64,2.03,2.98
Malawi,Offals,Protein supply quantity (g/capita/day),0.18,0.22,0.22,0.15,0.2,0.59
Malaysia,Bovine Meat,Protein supply quantity (g/capita/day),0.67,0.56,0.78,1.56,2.24,2.34
Malaysia,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.15,0.14,0.1,0.15,0.24,0.24
Malaysia,Pigmeat,Protein supply quantity (g/capita/day),2.02,1.9,3.1,3.86,2.42,2.57
Malaysia,Poultry Meat,Protein supply quantity (g/capita/day),1.09,2.18,3.34,7.92,10.58,12.65
Malaysia,Meat,Protein supply quantity (g/capita/day),4.11,4.95,7.57,13.5,15.49,17.8
Malaysia,Offals,Protein supply quantity (g/capita/day),0.53,0.61,0.88,1.69,1.55,1.85
Maldives,Bovine Meat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.86,1.07,2.71
Maldives,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.0,0.14,0.31
Maldives,Pigmeat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.12,0.21,0.37
Maldives,Poultry Meat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.37,2.33,4.37
Maldives,Meat,Protein supply quantity (g/capita/day),1.99,1.93,1.71,3.04,5.27,8.95
Maldives,Offals,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.0,0.03,0.0
Mali,Bovine Meat,Protein supply quantity (g/capita/day),2.35,3.13,2.7,3.81,2.64,4.14
Mali,Mutton & Goat Meat,Protein supply quantity (g/capita/day),1.71,2.07,2.71,2.02,2.66,3.35
Mali,Pigmeat,Protein supply quantity (g/capita/day),0.02,0.05,0.08,0.08,0.07,0.06
Mali,Poultry Meat,Protein supply quantity (g/capita/day),0.53,0.71,0.6,0.99,0.87,1.0
Mali,Meat,Protein supply quantity (g/capita/day),5.65,7.6,7.7,8.14,7.84,9.86
Mali,Offals,Protein supply quantity (g/capita/day),0.98,1.32,1.1,1.21,1.16,1.62
Malta,Bovine Meat,Protein supply quantity (g/capita/day),7.09,9.63,6.82,13.86,6.23,6.94
Malta,Mutton & Goat Meat,Protein supply quantity (g/capita/day),0.62,0.8,0.24,0.52,0.92,0.56
Malta,Pigmeat,Protein supply quantity (g/capita/day),2.43,3.48,3.64,7.64,8.39,8.5
Malta,Poultry Meat,Protein supply quantity (g/capita/day),1.26,3.56,5.36,3.83,7.02,10.41
Malta,Meat,Protein supply quantity (g/capita/day),11.55,18.91,20.0,26.67,24.45,29.17
Malta,Offals,Protein supply quantity (g/capita/day),1.06,1.57,1.45,1.53,1.27,0.98
Mauritania,Bovine Meat,Protein supply quantity (g/capita/day),4.37,4.6,4.76,3.72,3.1,2.6
Mauritania,Mutton & Goat Meat,Protein supply quantity (g/capita/day),6.01,5.34,4.3,4.01,5.08,4.42
Mauritania,Pigmeat,Protein supply quantity (g/capita/day),0.0,0.0,0.0,0.0,0.0,0.0
